tempo,SP,PV,MV
12591,80,90.8913305,43.512878
12592,80,91.037849,43.512878
12593,80,91.037849,43.512878
12594,80,91.037849,40.708868
12595,80,91.1111105,37.904858
12596,80,91.184372,37.904858
12597,80,91.184372,37.904858
12598,80,91.184372,37.904858
12600,80,91.184372,37.904858
12601,80,90.989014,31.557526
12602,80,90.989014,31.557526
12603,80,90.989014,31.557526
12604,80,90.989014,31.557526
12605,80,90.9279635,31.557526
12606,80,90.866913,29.0158685
12607,80,90.866913,26.474211
12608,80,90.866913,26.474211
12609,80,90.866913,26.474211
12610,80,90.7081835,26.474211
12611,80,90.549454,26.474211
12612,80,90.549454,23.8207495
12613,80,90.549454,21.167288
12614,80,90.439564,21.167288
12615,80,90.329674,21.167288
12616,80,90.329674,21.167288
12617,80,90.329674,21.167288
12618,80,90.024422,21.167288
12619,80,89.71917,18.5344375
12620,80,89.71917,15.901587
12621,80,89.71917,15.901587
12622,80,89.71917,15.901587
12623,80,89.365082,15.901587
12624,80,89.010994,13.897597
12625,80,89.010994,11.893607
12626,80,89.010994,11.893607
12627,80,89.010994,11.893607
12628,80,88.7545815,11.893607
12629,80,88.498169,11.893607
12631,80,88.498169,8.210056
12632,80,87.667892,8.210056
12633,80,87.667892,8.210056
12634,80,87.667892,8.210056
12635,80,87.667892,8.210056
12636,80,87.25275,8.210056
12637,80,86.837608,6.4437965
12638,80,86.837608,4.677537
12639,80,86.837608,4.677537
12640,80,86.837608,4.677537
12641,80,86.3492085,4.677537
12642,80,85.860809,4.677537
12643,80,85.860809,3.5832955
12644,80,85.860809,2.489054
12645,80,85.860809,2.489054
12646,80,85.3235665,2.489054
12647,80,84.786324,2.489054
12648,80,84.786324,2.489054
12649,80,84.322346,1.7038675
12650,80,83.858368,0.918681
12651,80,83.858368,0.918681
12652,80,83.858368,0.918681
12653,80,83.858368,0.918681
12654,80,83.2600745,0.918681
12655,80,82.661781,0.527168
12656,80,82.661781,0.135655
12657,80,82.661781,0.135655
12658,80,82.661781,0.135655
12659,80,82.0879135,0.135655
12660,80,81.514046,0.135655
12661,80,81.514046,0.135655
12662,80,81.514046,0.172533
12663,80,81.514046,0.172533
12664,80,80.842495,0.172533
